Iteration,Success Rate (%)
1,100.0
2,100.0
3,100.0
4,100.0
5,80.0
6,66.66666666666666
7,71.42857142857143
8,75.0
9,66.66666666666666
10,70.0
11,72.72727272727273
12,75.0
13,76.92307692307693
14,78.57142857142857
15,80.0
16,75.0
17,76.47058823529412
18,77.77777777777779
19,73.68421052631578
20,75.0
21,76.19047619047619
22,77.27272727272727
23,78.26086956521739
24,79.16666666666666
25,80.0
26,80.76923076923077
27,81.48148148148148
28,82.14285714285714
29,82.75862068965517
30,83.33333333333334
31,83.87096774193549
32,84.375
33,81.81818181818183
34,82.35294117647058
35,82.85714285714286
36,83.33333333333334
37,83.78378378378379
38,81.57894736842105
39,79.48717948717949
40,80.0
41,80.48780487804879
42,80.95238095238095
43,79.06976744186046
44,79.54545454545455
45,77.77777777777779
46,78.26086956521739
47,78.72340425531915
48,79.16666666666666
49,77.55102040816327
50,78.0
51,76.47058823529412
52,75.0
53,73.58490566037736
54,72.22222222222221
55,72.72727272727273
56,71.42857142857143
57,71.9298245614035
58,70.6896551724138
59,71.1864406779661
60,71.66666666666667
61,72.1311475409836
62,70.96774193548387
63,69.84126984126983
64,68.75
65,67.6923076923077
66,68.18181818181817
67,67.16417910447761
68,66.17647058823529
69,66.66666666666666
70,67.14285714285714
71,66.19718309859155
72,66.66666666666666
73,67.12328767123287
74,67.56756756756756
75,66.66666666666666
76,67.10526315789474
77,67.53246753246754
78,67.94871794871796
79,68.35443037974683
80,68.75
81,67.90123456790124
82,68.29268292682927
83,68.67469879518072
84,69.04761904761905
85,69.41176470588235
86,69.76744186046511
87,70.11494252873564
88,70.45454545454545
89,70.78651685393258
90,71.11111111111111
91,70.32967032967034
92,69.56521739130434
93,69.89247311827957
94,70.2127659574468
95,69.47368421052632
96,69.79166666666666
97,69.0721649484536
98,69.38775510204081
99,69.6969696969697
100,70.0
101,69.3069306930693
102,68.62745098039215
103,68.93203883495146
104,69.23076923076923
105,69.52380952380952
106,69.81132075471697
107,70.09345794392523
108,69.44444444444444
109,68.80733944954129
110,68.18181818181817
111,67.56756756756756
112,67.85714285714286
113,68.14159292035397
114,68.42105263157895
115,68.69565217391305
116,68.10344827586206
117,68.37606837606837
118,67.79661016949152
119,68.0672268907563
120,68.33333333333333
121,68.59504132231406
122,68.85245901639344
123,69.10569105691057
124,69.35483870967742
125,68.8
126,68.25396825396825
127,68.50393700787401
128,67.96875
129,68.21705426356588
130,68.46153846153847
131,68.70229007633588
132,68.93939393939394
133,68.42105263157895
134,67.91044776119402
135,67.4074074074074
136,67.64705882352942
137,67.88321167883211
138,68.11594202898551
139,67.62589928057554
140,67.85714285714286
141,68.08510638297872
142,68.30985915492957
143,68.53146853146853
144,68.05555555555556
145,68.27586206896552
146,68.4931506849315
147,68.02721088435374
148,68.24324324324324
149,68.45637583892618
150,68.66666666666667
151,68.87417218543047
152,69.07894736842105
153,69.28104575163398
154,68.83116883116884
155,68.38709677419355
156,67.94871794871796
157,68.15286624203821
158,68.35443037974683
159,68.55345911949685
160,68.75
161,68.94409937888199
162,68.51851851851852
163,68.09815950920245
164,67.6829268292683
165,67.87878787878789
166,68.07228915662651
167,67.66467065868264
168,67.85714285714286
169,68.04733727810651
170,67.64705882352942
171,67.83625730994152
172,68.02325581395348
173,68.20809248554913
174,68.39080459770115
175,68.0
176,68.18181818181817
177,67.79661016949152
178,67.41573033707866
179,67.0391061452514
180,67.22222222222223
181,66.85082872928176
182,67.03296703296702
183,67.21311475409836
184,66.84782608695652
185,67.02702702702703
186,67.20430107526882
187,66.84491978609626
188,67.02127659574468
189,67.1957671957672
190,67.36842105263158
191,67.5392670157068
192,67.70833333333334
193,67.87564766839378
194,68.04123711340206
195,67.6923076923077
196,67.3469387755102
197,67.00507614213198
198,66.66666666666666
199,66.83417085427136
200,67.0
201,67.16417910447761
202,67.32673267326733
203,66.99507389162561
204,67.15686274509804
205,67.31707317073172
206,67.47572815533981
207,67.14975845410628
208,67.3076923076923
209,67.46411483253588
210,67.61904761904762
211,67.77251184834124
212,67.45283018867924
213,67.13615023474179
214,66.82242990654206
215,66.97674418604652
216,67.12962962962963
217,66.82027649769586
218,66.97247706422019
219,67.12328767123287
220,66.81818181818183
221,66.51583710407239
222,66.66666666666666
223,66.81614349775785
224,66.51785714285714
225,66.66666666666666
226,66.3716814159292
227,66.51982378854625
228,66.66666666666666
229,66.8122270742358
230,66.52173913043478
231,66.23376623376623
232,65.94827586206897
233,66.09442060085837
234,66.23931623931624
235,65.95744680851064
236,66.10169491525424
237,65.82278481012658
238,65.96638655462185
239,66.10878661087865
240,66.25
241,66.39004149377593
242,66.52892561983471
243,66.2551440329218
244,66.39344262295081
245,66.53061224489795
246,66.66666666666666
247,66.39676113360325
248,66.53225806451613
249,66.26506024096386
250,66.0
