Iteration,Success Rate (%)
1,0.0
2,50.0
3,66.66666666666666
4,75.0
5,80.0
6,66.66666666666666
7,71.42857142857143
8,75.0
9,77.77777777777779
10,70.0
11,72.72727272727273
12,75.0
13,76.92307692307693
14,71.42857142857143
15,73.33333333333333
16,68.75
17,70.58823529411765
18,72.22222222222221
19,68.42105263157895
20,70.0
21,71.42857142857143
22,72.72727272727273
23,69.56521739130434
24,66.66666666666666
25,68.0
26,69.23076923076923
27,70.37037037037037
28,71.42857142857143
29,72.41379310344827
30,73.33333333333333
31,74.19354838709677
32,75.0
33,75.75757575757575
34,76.47058823529412
35,77.14285714285715
36,77.77777777777779
37,78.37837837837837
38,76.31578947368422
39,76.92307692307693
40,77.5
41,78.04878048780488
42,78.57142857142857
43,79.06976744186046
44,79.54545454545455
45,80.0
46,80.43478260869566
47,80.85106382978722
48,81.25
49,81.63265306122449
50,82.0
51,82.35294117647058
52,82.6923076923077
53,81.13207547169812
54,81.48148148148148
55,80.0
56,78.57142857142857
57,78.94736842105263
58,79.3103448275862
59,79.66101694915254
60,80.0
61,80.32786885245902
62,80.64516129032258
63,80.95238095238095
64,81.25
65,81.53846153846153
66,81.81818181818183
67,80.59701492537313
68,80.88235294117648
69,81.15942028985508
70,81.42857142857143
71,81.69014084507043
72,81.94444444444444
73,82.1917808219178
74,82.43243243243244
75,82.66666666666667
76,82.89473684210526
77,81.81818181818183
78,82.05128205128204
79,82.27848101265823
80,82.5
81,82.71604938271605
82,82.92682926829268
83,83.13253012048193
84,83.33333333333334
85,83.52941176470588
86,83.72093023255815
87,83.9080459770115
88,82.95454545454545
89,83.14606741573034
90,82.22222222222221
91,82.41758241758241
92,82.6086956521739
93,82.79569892473118
94,82.97872340425532
95,83.15789473684211
96,83.33333333333334
97,83.50515463917526
98,83.6734693877551
99,83.83838383838383
100,84.0
101,84.15841584158416
102,84.31372549019608
103,84.46601941747572
104,84.61538461538461
105,84.76190476190476
106,84.90566037735849
107,85.04672897196261
108,85.18518518518519
109,85.3211009174312
110,85.45454545454545
111,85.58558558558559
112,85.71428571428571
113,85.84070796460178
114,85.96491228070175
115,86.08695652173914
116,86.20689655172413
117,86.32478632478633
118,86.4406779661017
119,86.5546218487395
120,86.66666666666667
121,86.77685950413223
122,86.88524590163934
123,86.99186991869918
124,87.09677419354838
125,87.2
126,87.3015873015873
127,87.4015748031496
128,86.71875
129,86.82170542635659
130,86.92307692307692
131,87.02290076335878
132,87.12121212121212
133,87.21804511278195
134,87.31343283582089
135,87.4074074074074
136,87.5
137,87.59124087591242
138,87.68115942028986
139,87.76978417266187
140,87.85714285714286
141,87.2340425531915
142,87.32394366197182
143,87.41258741258741
144,87.5
145,87.58620689655172
146,87.67123287671232
147,87.07482993197279
148,87.16216216216216
149,87.24832214765101
150,87.33333333333333
151,87.41721854304636
152,87.5
153,87.58169934640523
154,87.66233766233766
155,87.74193548387098
156,87.82051282051282
157,87.89808917197452
158,87.9746835443038
159,88.0503144654088
160,88.125
161,87.5776397515528
162,87.03703703703704
163,87.11656441717791
164,86.58536585365853
165,86.66666666666667
166,86.74698795180723
167,86.82634730538922
168,86.90476190476191
169,86.3905325443787
170,86.47058823529412
171,86.54970760233918
172,86.62790697674419
173,86.1271676300578
174,86.20689655172413
175,86.28571428571429
176,86.36363636363636
177,86.4406779661017
178,86.51685393258427
179,86.59217877094973
180,86.66666666666667
181,86.74033149171271
182,86.81318681318682
183,86.88524590163934
184,86.95652173913044
185,86.48648648648648
186,86.55913978494624
187,86.63101604278076
188,86.70212765957447
189,86.77248677248677
190,86.8421052631579
191,86.91099476439791
192,86.97916666666666
193,87.04663212435233
194,87.11340206185567
195,87.17948717948718
196,87.24489795918367
197,87.30964467005076
198,87.37373737373737
199,86.93467336683418
200,87.0
201,87.06467661691542
202,87.12871287128714
203,87.192118226601
204,87.25490196078431
205,86.82926829268293
206,86.89320388349515
207,86.95652173913044
208,87.01923076923077
209,86.60287081339713
210,86.66666666666667
211,86.7298578199052
212,86.79245283018868
213,86.85446009389672
214,86.91588785046729
215,86.51162790697674
216,86.57407407407408
217,86.63594470046083
218,86.69724770642202
219,86.7579908675799
220,86.36363636363636
221,86.42533936651584
222,86.48648648648648
223,86.09865470852019
224,86.16071428571429
225,85.77777777777777
226,85.84070796460178
227,85.90308370044053
228,85.96491228070175
229,86.02620087336244
230,86.08695652173914
231,86.14718614718615
232,86.20689655172413
233,86.26609442060087
234,86.32478632478633
235,86.38297872340426
236,86.4406779661017
237,86.07594936708861
238,86.1344537815126
239,86.19246861924687
240,86.25
241,86.30705394190872
242,86.36363636363636
243,86.41975308641975
244,86.47540983606558
245,86.53061224489797
246,86.58536585365853
247,86.63967611336032
248,86.69354838709677
249,86.74698795180723
250,86.4
