Iteration,Success Rate (%)
1,100.0
2,50.0
3,33.33333333333333
4,25.0
5,40.0
6,50.0
7,57.14285714285714
8,50.0
9,44.44444444444444
10,40.0
11,36.36363636363637
12,33.33333333333333
13,38.46153846153847
14,42.857142857142854
15,40.0
16,43.75
17,47.05882352941176
18,44.44444444444444
19,42.10526315789473
20,45.0
21,47.61904761904761
22,45.45454545454545
23,47.82608695652174
24,50.0
25,52.0
26,50.0
27,48.148148148148145
28,46.42857142857143
29,48.275862068965516
30,46.666666666666664
31,48.38709677419355
32,50.0
33,51.515151515151516
34,52.94117647058824
35,54.285714285714285
36,55.55555555555556
37,56.75675675675676
38,57.89473684210527
39,58.97435897435898
40,60.0
41,58.536585365853654
42,59.523809523809526
43,60.46511627906976
44,59.09090909090909
45,60.0
46,60.86956521739131
47,59.57446808510638
48,60.416666666666664
49,59.183673469387756
50,60.0
51,58.82352941176471
52,57.692307692307686
53,56.60377358490566
54,55.55555555555556
55,54.54545454545454
56,55.35714285714286
57,54.385964912280706
58,53.44827586206896
59,52.54237288135594
60,53.333333333333336
61,54.09836065573771
62,54.83870967741935
63,55.55555555555556
64,54.6875
65,53.84615384615385
66,53.03030303030303
67,52.23880597014925
68,51.470588235294116
69,52.17391304347826
70,52.85714285714286
71,53.52112676056338
72,54.166666666666664
73,54.794520547945204
74,54.054054054054056
75,54.666666666666664
76,53.94736842105263
77,54.54545454545454
78,55.12820512820513
79,55.69620253164557
80,55.00000000000001
81,54.32098765432099
82,53.65853658536586
83,54.21686746987952
84,53.57142857142857
85,52.94117647058824
86,53.48837209302325
87,52.87356321839081
88,53.40909090909091
89,52.80898876404494
90,53.333333333333336
91,52.74725274725275
92,53.2608695652174
93,53.76344086021505
94,53.191489361702125
95,52.63157894736842
96,52.083333333333336
97,52.57731958762887
98,53.06122448979592
99,53.535353535353536
100,54.0
101,53.46534653465347
102,53.92156862745098
103,53.398058252427184
104,53.84615384615385
105,53.333333333333336
106,52.83018867924528
107,52.336448598130836
108,51.85185185185185
109,52.293577981651374
110,52.72727272727272
111,52.25225225225225
112,52.67857142857143
113,52.21238938053098
114,51.75438596491229
115,52.17391304347826
116,52.58620689655172
117,52.13675213675214
118,52.54237288135594
119,52.94117647058824
120,53.333333333333336
121,52.892561983471076
122,52.459016393442624
123,52.84552845528455
124,52.41935483870967
125,52.800000000000004
126,53.17460317460318
127,52.75590551181102
128,52.34375
129,52.71317829457365
130,53.07692307692308
131,53.43511450381679
132,53.78787878787878
133,53.383458646616546
134,52.98507462686567
135,52.59259259259259
136,52.20588235294118
137,51.82481751824818
138,52.17391304347826
139,52.51798561151079
140,52.142857142857146
141,51.77304964539007
142,51.40845070422535
143,51.74825174825175
144,51.388888888888886
145,51.724137931034484
146,51.369863013698634
147,51.70068027210885
148,52.02702702702703
149,52.348993288590606
150,52.0
151,51.65562913907284
152,51.31578947368421
153,51.633986928104584
154,51.94805194805194
155,52.25806451612903
156,51.92307692307693
157,51.59235668789809
158,51.26582278481012
159,50.943396226415096
160,50.625
161,50.931677018633536
162,50.617283950617285
163,50.306748466257666
164,50.0
165,49.696969696969695
166,50.0
167,50.29940119760479
168,50.595238095238095
169,50.887573964497044
170,50.588235294117645
171,50.29239766081871
172,50.0
173,49.71098265895954
174,50.0
175,49.714285714285715
176,49.43181818181818
177,49.717514124293785
178,50.0
179,49.72067039106145
180,50.0
181,49.72375690607735
182,49.45054945054945
183,49.72677595628415
184,49.45652173913043
185,49.18918918918919
186,48.924731182795696
187,49.19786096256685
188,48.93617021276596
189,49.2063492063492
190,49.473684210526315
191,49.21465968586388
192,49.47916666666667
193,49.740932642487046
194,50.0
195,50.256410256410255
196,50.51020408163265
197,50.25380710659898
198,50.0
199,50.25125628140703
200,50.5
201,50.74626865671642
202,50.495049504950494
203,50.73891625615764
204,50.49019607843137
205,50.24390243902439
206,50.48543689320388
207,50.72463768115942
208,50.480769230769226
209,50.717703349282296
210,50.95238095238095
211,50.71090047393365
212,50.47169811320755
213,50.23474178403756
214,50.0
215,50.23255813953489
216,50.46296296296296
217,50.23041474654379
218,50.45871559633027
219,50.68493150684932
220,50.45454545454545
221,50.678733031674206
222,50.45045045045045
223,50.672645739910315
224,50.44642857142857
225,50.22222222222222
226,50.442477876106196
227,50.22026431718062
228,50.0
229,50.21834061135371
230,50.0
231,50.21645021645021
232,50.0
233,50.21459227467812
234,50.427350427350426
235,50.212765957446805
236,50.42372881355932
237,50.63291139240506
238,50.42016806722689
239,50.627615062761514
240,50.416666666666664
241,50.62240663900415
242,50.413223140495866
243,50.617283950617285
244,50.409836065573764
245,50.61224489795918
246,50.40650406504065
247,50.607287449392715
248,50.806451612903224
249,51.00401606425703
250,50.8
