Iteration,Success Rate (%)
1,0.0
2,0.0
3,33.33333333333333
4,50.0
5,60.0
6,66.66666666666666
7,71.42857142857143
8,75.0
9,66.66666666666666
10,70.0
11,72.72727272727273
12,75.0
13,76.92307692307693
14,71.42857142857143
15,73.33333333333333
16,75.0
17,76.47058823529412
18,77.77777777777779
19,73.68421052631578
20,75.0
21,76.19047619047619
22,72.72727272727273
23,73.91304347826086
24,75.0
25,76.0
26,76.92307692307693
27,77.77777777777779
28,78.57142857142857
29,79.3103448275862
30,80.0
31,80.64516129032258
32,81.25
33,81.81818181818183
34,82.35294117647058
35,82.85714285714286
36,83.33333333333334
37,83.78378378378379
38,84.21052631578947
39,84.61538461538461
40,85.0
41,85.36585365853658
42,85.71428571428571
43,83.72093023255815
44,84.0909090909091
45,84.44444444444444
46,84.78260869565217
47,85.1063829787234
48,85.41666666666666
49,85.71428571428571
50,86.0
51,86.27450980392157
52,86.53846153846155
53,86.79245283018868
54,87.03703703703704
55,87.27272727272727
56,87.5
57,87.71929824561403
58,87.93103448275862
59,86.4406779661017
60,85.0
61,85.24590163934425
62,83.87096774193549
63,84.12698412698413
64,84.375
65,84.61538461538461
66,83.33333333333334
67,83.5820895522388
68,83.82352941176471
69,82.6086956521739
70,82.85714285714286
71,83.09859154929578
72,83.33333333333334
73,83.56164383561644
74,83.78378378378379
75,84.0
76,82.89473684210526
77,83.11688311688312
78,83.33333333333334
79,83.54430379746836
80,83.75
81,83.9506172839506
82,84.14634146341463
83,84.33734939759037
84,84.52380952380952
85,84.70588235294117
86,84.88372093023256
87,85.0574712643678
88,85.22727272727273
89,85.39325842696628
90,85.55555555555556
91,85.71428571428571
92,85.86956521739131
93,86.02150537634408
94,86.17021276595744
95,86.31578947368422
96,86.45833333333334
97,86.5979381443299
98,86.73469387755102
99,86.86868686868688
100,87.0
101,87.12871287128714
102,87.25490196078431
103,87.37864077669903
104,87.5
105,87.61904761904762
106,87.73584905660378
107,87.85046728971963
108,87.96296296296296
109,88.07339449541286
110,88.18181818181819
111,88.28828828828829
112,88.39285714285714
113,88.49557522123894
114,88.59649122807018
115,88.69565217391305
116,87.93103448275862
117,88.03418803418803
118,88.13559322033898
119,87.39495798319328
120,87.5
121,87.60330578512396
122,87.70491803278688
123,87.8048780487805
124,87.90322580645162
125,88.0
126,87.3015873015873
127,87.4015748031496
128,87.5
129,86.82170542635659
130,86.92307692307692
131,86.25954198473282
132,86.36363636363636
133,86.46616541353383
134,86.56716417910447
135,86.66666666666667
136,86.76470588235294
137,86.86131386861314
138,86.23188405797102
139,86.33093525179856
140,86.42857142857143
141,86.52482269503547
142,86.61971830985915
143,86.7132867132867
144,86.80555555555556
145,86.89655172413792
146,86.3013698630137
147,86.39455782312925
148,86.48648648648648
149,86.57718120805369
150,86.66666666666667
151,86.75496688741721
152,86.8421052631579
153,86.9281045751634
154,87.01298701298701
155,87.09677419354838
156,87.17948717948718
157,87.26114649681529
158,86.70886075949366
159,86.79245283018868
160,86.875
161,86.95652173913044
162,87.03703703703704
163,86.50306748466258
164,86.58536585365853
165,86.66666666666667
166,86.74698795180723
167,86.82634730538922
168,86.90476190476191
169,86.98224852071006
170,87.05882352941177
171,87.13450292397661
172,87.20930232558139
173,87.28323699421965
174,87.35632183908046
175,87.42857142857143
176,87.5
177,87.57062146892656
178,87.64044943820225
179,87.15083798882681
180,87.22222222222223
181,87.29281767955801
182,86.81318681318682
183,86.88524590163934
184,86.95652173913044
185,87.02702702702703
186,87.09677419354838
187,87.16577540106952
188,87.2340425531915
189,87.3015873015873
190,86.8421052631579
191,86.91099476439791
192,86.97916666666666
193,87.04663212435233
194,87.11340206185567
195,87.17948717948718
196,87.24489795918367
197,87.30964467005076
198,86.86868686868688
199,86.93467336683418
200,87.0
201,87.06467661691542
202,87.12871287128714
203,87.192118226601
204,87.25490196078431
205,87.3170731707317
206,87.37864077669903
207,87.43961352657004
208,87.5
209,87.5598086124402
210,87.61904761904762
211,87.67772511848341
212,87.73584905660378
213,87.79342723004694
214,87.85046728971963
215,87.90697674418605
216,87.96296296296296
217,88.0184331797235
218,88.07339449541286
219,88.12785388127854
220,88.18181818181819
221,87.78280542986425
222,87.83783783783784
223,87.4439461883408
224,87.5
225,87.55555555555556
226,87.61061946902655
227,87.66519823788546
228,87.71929824561403
229,87.77292576419214
230,87.82608695652175
231,87.87878787878788
232,87.93103448275862
233,87.98283261802575
234,88.03418803418803
235,88.08510638297872
236,88.13559322033898
237,88.18565400843882
238,88.23529411764706
239,88.28451882845188
240,87.91666666666667
241,87.96680497925311
242,88.01652892561982
243,88.06584362139918
244,87.70491803278688
245,87.75510204081633
246,87.8048780487805
247,87.85425101214574
248,87.90322580645162
249,87.55020080321285
250,87.6
