Iteration,Success Rate (%)
1,100.0
2,100.0
3,100.0
4,100.0
5,100.0
6,83.33333333333334
7,71.42857142857143
8,62.5
9,66.66666666666666
10,70.0
11,72.72727272727273
12,66.66666666666666
13,61.53846153846154
14,57.14285714285714
15,60.0
16,56.25
17,58.82352941176471
18,55.55555555555556
19,57.89473684210527
20,55.00000000000001
21,57.14285714285714
22,59.09090909090909
23,56.52173913043478
24,58.333333333333336
25,56.00000000000001
26,57.692307692307686
27,55.55555555555556
28,57.14285714285714
29,58.620689655172406
30,56.666666666666664
31,58.06451612903226
32,59.375
33,57.57575757575758
34,58.82352941176471
35,60.0
36,61.111111111111114
37,59.45945945945946
38,57.89473684210527
39,56.41025641025641
40,57.49999999999999
41,58.536585365853654
42,57.14285714285714
43,55.81395348837209
44,56.81818181818182
45,55.55555555555556
46,56.52173913043478
47,57.446808510638306
48,58.333333333333336
49,57.14285714285714
50,57.99999999999999
51,58.82352941176471
52,57.692307692307686
53,58.490566037735846
54,57.407407407407405
55,58.18181818181818
56,58.92857142857143
57,57.89473684210527
58,58.620689655172406
59,59.32203389830508
60,60.0
61,60.65573770491803
62,61.29032258064516
63,60.317460317460316
64,60.9375
65,61.53846153846154
66,62.121212121212125
67,61.19402985074627
68,61.76470588235294
69,60.86956521739131
70,60.0
71,60.56338028169014
72,61.111111111111114
73,61.64383561643836
74,60.810810810810814
75,61.33333333333333
76,61.8421052631579
77,62.33766233766234
78,62.82051282051282
79,62.0253164556962
80,62.5
81,62.96296296296296
82,63.41463414634146
83,62.65060240963856
84,61.904761904761905
85,62.35294117647059
86,61.627906976744185
87,62.06896551724138
88,61.36363636363637
89,60.67415730337079
90,61.111111111111114
91,60.43956043956044
92,60.86956521739131
93,60.215053763440864
94,59.57446808510638
95,58.94736842105262
96,59.375
97,59.79381443298969
98,60.204081632653065
99,60.60606060606061
100,60.0
101,60.396039603960396
102,60.78431372549019
103,60.19417475728155
104,60.57692307692307
105,60.952380952380956
106,60.37735849056604
107,59.813084112149525
108,60.18518518518518
109,60.550458715596335
110,60.909090909090914
111,60.36036036036037
112,59.82142857142857
113,60.17699115044248
114,59.64912280701754
115,59.130434782608695
116,58.620689655172406
117,58.97435897435898
118,59.32203389830508
119,59.66386554621849
120,59.166666666666664
121,58.67768595041323
122,58.19672131147541
123,58.536585365853654
124,58.87096774193549
125,58.4
126,58.730158730158735
127,59.055118110236215
128,59.375
129,59.68992248062015
130,60.0
131,60.30534351145038
132,60.60606060606061
133,60.902255639097746
134,61.19402985074627
135,60.74074074074074
136,61.029411764705884
137,61.31386861313869
138,60.86956521739131
139,60.431654676258994
140,60.0
141,59.57446808510638
142,59.859154929577464
143,60.13986013986013
144,59.72222222222222
145,60.0
146,60.273972602739725
147,59.863945578231295
148,59.45945945945946
149,59.06040268456376
150,59.333333333333336
151,59.60264900662252
152,59.210526315789465
153,58.82352941176471
154,59.09090909090909
155,59.354838709677416
156,58.97435897435898
157,59.23566878980891
158,59.49367088607595
159,59.74842767295597
160,60.0
161,60.24844720496895
162,59.876543209876544
163,60.122699386503065
164,60.36585365853659
165,60.0
166,59.63855421686747
167,59.2814371257485
168,59.523809523809526
169,59.76331360946746
170,59.411764705882355
171,59.64912280701754
172,59.883720930232556
173,59.53757225433526
174,59.77011494252874
175,60.0
176,60.22727272727273
177,59.887005649717516
178,60.1123595505618
179,59.77653631284916
180,60.0
181,60.22099447513812
182,60.43956043956044
183,60.65573770491803
184,60.32608695652174
185,60.0
186,59.67741935483871
187,59.35828877005348
188,59.57446808510638
189,59.78835978835979
190,59.473684210526315
191,59.16230366492147
192,59.375
193,59.58549222797927
194,59.27835051546392
195,59.48717948717949
196,59.183673469387756
197,58.88324873096447
198,58.58585858585859
199,58.79396984924623
200,59.0
201,59.20398009950249
202,58.91089108910891
203,59.11330049261084
204,59.31372549019608
205,59.512195121951216
206,59.22330097087378
207,59.42028985507246
208,59.13461538461539
209,59.33014354066985
210,59.523809523809526
211,59.71563981042654
212,59.43396226415094
213,59.154929577464785
214,59.345794392523366
215,59.06976744186046
216,59.25925925925925
217,59.44700460829493
218,59.174311926605505
219,59.3607305936073
220,59.09090909090909
221,59.276018099547514
222,59.009009009009006
223,58.744394618834086
224,58.92857142857143
225,58.666666666666664
226,58.4070796460177
227,58.590308370044056
228,58.333333333333336
229,58.07860262008734
230,58.26086956521739
231,58.00865800865801
232,58.189655172413794
233,57.93991416309014
234,57.692307692307686
235,57.446808510638306
236,57.6271186440678
237,57.80590717299579
238,57.56302521008403
239,57.74058577405857
240,57.91666666666667
241,57.676348547717836
242,57.85123966942148
243,58.0246913580247
244,58.19672131147541
245,58.36734693877551
246,58.13008130081301
247,58.2995951417004
248,58.06451612903226
249,58.23293172690763
250,58.4
